"ANO_ZAFRA","LOTE","TCH_ANTERIOR","RENDIMIENTO_BASCULA_ANTERIOR","REGION","TCH","RENDIMIENTO_BASCULA","AREA","TM","VARIEDAD","TAH","DIF","CATEGORIA","FINCA","CONDICION","UP"
"2020/2021","4110101",140.198089779915,112.435205116445,"REGION PRODUC. ORIENTAL CENTRO",120.665676920422,121.068743941302,26.48,3195.22712485277,"VARIAS",14608.8419415824,-13.9320106929814,"Muy baja, >10% reducción","VIRGINIA","NO COSECHADO","SI"
"2020/2021","4820205",144.231199538639,109.491251870236,"REGION PRODUC. ORIENTAL CENTRO",134.631891580161,102.344975335904,34.68,4669.034,"SP 716161",13778.8976231977,-6.65550032807284,"Baja, 2 a 10% reducción","LA LLAVE","NO COSECHADO","SI"
"2020/2021","4820301",123.287241148965,114.302614114314,"REGION PRODUC. ORIENTAL CENTRO",112.216432865731,115.063446420069,29.94,3359.76,"SP 716161",12912.0095104973,-8.97968693277561,"Baja, 2 a 10% reducción","LA LLAVE","NO COSECHADO","SI"
"2020/2021","4820302",130.693687707641,113.282737469721,"REGION PRODUC. ORIENTAL CENTRO",98.9461869102372,126.612747855899,15.05,1489.14011299907,"SP 716161",12527.8486145685,-24.2915333971006,"Muy baja, >10% reducción","LA LLAVE","NO COSECHADO","SI"
"2020/2021","4820303",112.218515742129,118.737108925983,"REGION PRODUC. ORIENTAL CENTRO",122.471889055472,120.669325624879,26.68,3267.55,"SP 716161",14778.6002603288,9.13697106536762,"Alto, 2 a 10% incremento","LA LLAVE","NO COSECHADO","SI"
"2020/2021","4820304",131.83125312032,116.707318914488,"REGION PRODUC. ORIENTAL CENTRO",103.432850723914,122.347727282234,20.03,2071.76,"SP 716161",12654.7742123934,-21.541479523438,"Muy baja, >10% reducción","LA LLAVE","NO COSECHADO","SI"
"2020/2021","4820305",155.851290322581,105.339654014981,"REGION PRODUC. ORIENTAL CENTRO",95.3840725806452,110.037844796018,9.92,946.21,"SP 716161",10495.8577746412,-38.7980218943203,"Muy baja, >10% reducción","LA LLAVE","NO COSECHADO","SI"
"2020/2021","4820306",153.164158617184,104.476714942042,"REGION PRODUC. ORIENTAL CENTRO",125.498729028978,111.434354384772,39.34,4937.12,"SP 716161",13984.8698454537,-18.0626001787742,"Muy baja, >10% reducción","LA LLAVE","NO COSECHADO","SI"
"2020/2021","4820307",142.426728971963,110.518936865748,"REGION PRODUC. ORIENTAL CENTRO",139.565109034268,116.335137292252,6.42,896.008,"SP 716161",16236.3261207096,-2.00918743156561,"Baja, 2 a 10% reducción","LA LLAVE","NO COSECHADO","SI"
"2020/2021","4820401",132.413284671533,116.631203135062,"REGION PRODUC. ORIENTAL CENTRO",107.472435558377,112.278928171426,24.66,2650.27026086957,"VARIAS",12066.8898724672,-18.8356094141348,"Muy baja, >10% reducción","LA LLAVE","NO COSECHADO","SI"
"2020/2021","4820402",135.460927705809,113.611335380565,"REGION PRODUC. ORIENTAL CENTRO",116.744254074384,120.853843659986,23.93,2793.69,"VARIAS",14108.9918301073,-13.8170274989357,"Muy baja, >10% reducción","LA LLAVE","NO COSECHADO","SI"
"2020/2021","3730201",130.69752292689,123.825616350678,"REGION PRODUC. CENTRAL SUR",114.602224576271,121.0819006677,18.88,2163.69,"SP 791287",13876.2551724415,-12.3149222649173,"Muy baja, >10% reducción","MORENAS FERNANDEZ","NO COSECHADO","SI"
"2020/2021","3730201",130.69752292689,123.825616350678,"REGION PRODUC. CENTRAL SUR",114.602224576271,121.0819006677,18.88,2163.69,"SP 791287",13876.2551724415,-12.3149222649173,"Muy baja, >10% reducción","MORENAS FERNANDEZ","NO COSECHADO","SI"
"2020/2021","3730202",108.833333333333,118.550824741044,"REGION PRODUC. CENTRAL SUR",122.112432432432,121.746205997276,9.25,1129.54,"SP 716161",14866.7253537474,12.2013161706883,"Alto, 2 a 10% incremento","MORENAS FERNANDEZ","NO COSECHADO","SI"
"2020/2021","3730202",108.833333333333,118.550824741044,"REGION PRODUC. CENTRAL SUR",122.112432432432,121.746205997276,9.25,1129.54,"SP 716161",14866.7253537474,12.2013161706883,"Alto, 2 a 10% incremento","MORENAS FERNANDEZ","NO COSECHADO","SI"
"2020/2021","3730203",127.239096850862,112.043419836973,"REGION PRODUC. CENTRAL SUR",104.455421686747,124.79681420474,16.6,1733.96,"RB 845210",13035.7038529187,-17.9061905719274,"Muy baja, >10% reducción","MORENAS FERNANDEZ","NO COSECHADO","SI"
"2020/2021","3730203",127.239096850862,112.043419836973,"REGION PRODUC. CENTRAL SUR",104.455421686747,124.79681420474,16.6,1733.96,"RB 845210",13035.7038529187,-17.9061905719274,"Muy baja, >10% reducción","MORENAS FERNANDEZ","NO COSECHADO","SI"
"2020/2021","3730204",125.082835820896,125.729910882342,"REGION PRODUC. CENTRAL SUR",112.967938931298,130.462433016023,13.1,1479.88,"SP 716161",14738.0721657826,-9.68549906155388,"Baja, 2 a 10% reducción","MORENAS FERNANDEZ","NO COSECHADO","SI"
"2020/2021","3730204",125.082835820896,125.729910882342,"REGION PRODUC. CENTRAL SUR",112.967938931298,130.462433016023,13.1,1479.88,"SP 716161",14738.0721657826,-9.68549906155388,"Baja, 2 a 10% reducción","MORENAS FERNANDEZ","NO COSECHADO","SI"
"2020/2021","4110102",128.997902160903,114.745914757001,"REGION PRODUC. ORIENTAL CENTRO",129.426427396209,116.483642422048,28.42,3678.29906660026,"CP 731547",15076.0616887832,0.332195507157064,"Igual, -2 a 2% diferencia","VIRGINIA","NO COSECHADO","SI"
"2020/2021","4110103",151.812961929052,103.188303778992,"REGION PRODUC. ORIENTAL CENTRO",133.105694270153,121.654509284067,21.78,2899.04202120393,"CP 731547",16192.9079193504,-12.3225760311834,"Muy baja, >10% reducción","VIRGINIA","NO COSECHADO","SI"
"2020/2021","4820403",116.327548960584,116.644601419322,"REGION PRODUC. ORIENTAL CENTRO",116.537660269982,115.138720032051,25.67,2991.52173913043,"VARIAS",13417.9970390157,0.180620421624664,"Igual, -2 a 2% diferencia","LA LLAVE","NO COSECHADO","SI"
"2020/2021","4820404",144.123491552695,115.703746119653,"REGION PRODUC. ORIENTAL CENTRO",115.340289621883,118.143540861415,24.86,2867.3596,"CG 00-033",13626.7102199103,-19.971207761289,"Muy baja, >10% reducción","LA LLAVE","NO COSECHADO","SI"
"2020/2021","4830101",112.707480775975,119.21291315173,"REGION PRODUC. ORIENTAL CENTRO",102.244244724137,112.823235496636,86.54,8848.21693842679,"CP 722086",11535.526500687,-9.28353289400135,"Baja, 2 a 10% reducción","LOS JUILINES","NO COSECHADO","SI"
"2020/2021","4830102",107.105945264555,117.819023164567,"REGION PRODUC. ORIENTAL CENTRO",104.242872112701,120.927202670309,93.73,9770.68440312347,"SP 716161",12605.7989229077,-2.67312252814886,"Baja, 2 a 10% reducción","LOS JUILINES","NO COSECHADO","SI"
"2020/2021","4840101",145.671642832031,104.908930595452,"REGION PRODUC. ORIENTAL CENTRO",139.984565784109,104.288032272725,50.08,7010.42705446818,"CP 722086",14598.7149141766,-3.90403851934272,"Baja, 2 a 10% reducción","SANTA GREGORIA","NO COSECHADO","SI"
"2020/2021","4840102",131.489735814189,88.8705884544374,"REGION PRODUC. ORIENTAL CENTRO",150.046799724728,107.652738791962,17.8,2670.83303510017,"VARIAS",16152.9489373361,14.1129372537204,"Alto, 2 a 10% incremento","SANTA GREGORIA","NO COSECHADO","SI"
"2020/2021","4840201",140.124910356602,113.766981021158,"REGION PRODUC. ORIENTAL CENTRO",123.511509338527,113.085526800547,27.2,3359.51305400793,"SP 716161",13967.3640994779,-11.8561367681135,"Muy baja, >10% reducción","SANTA GREGORIA","NO COSECHADO","SI"
"2020/2021","4840202",165.619437254996,109.777247794544,"REGION PRODUC. ORIENTAL CENTRO",152.646935431006,113.729524468473,30.51,4657.258,"SP 716161",17360.463378138,-7.83271700411411,"Baja, 2 a 10% reducción","SANTA GREGORIA","NO COSECHADO","SI"
"2020/2021","4840203",144.361481190714,110.265268030798,"REGION PRODUC. ORIENTAL CENTRO",121.878879674593,107.739729353262,41.31,5034.81651935744,"SP 716161",13131.1975100195,-15.5738229690368,"Muy baja, >10% reducción","SANTA GREGORIA","NO COSECHADO","SI"
"2020/2021","4840204",156.24555058372,108.344227170872,"REGION PRODUC. ORIENTAL CENTRO",129.040871934605,113.783137254498,18.35,2367.9,"SP 716161",14682.6752427752,-17.411490149627,"Muy baja, >10% reducción","SANTA GREGORIA","NO COSECHADO","SI"
"2020/2021","5750101",113.001157583,125.729430847344,"REGION PRODUC. CENTRAL SUR",109.335332582939,116.686427617003,21.12,2309.16222415168,"CP 722086",12757.9493714202,-3.24405968794401,"Baja, 2 a 10% reducción","EL ROSARIO I I","NO COSECHADO","SI"
"2020/2021","5750102",109.425121904208,112.293289941357,"REGION PRODUC. CENTRAL SUR",107.294380686402,104.701024137997,20.96,2248.89021918699,"CG 9810",11233.8315421184,-1.94721393106693,"Igual, -2 a 2% diferencia","EL ROSARIO I I","NO COSECHADO","SI"
"2020/2021","5750103",105.881056131445,127.587366954416,"REGION PRODUC. CENTRAL SUR",99.7176862012566,120.985224793168,25.38,2530.83487578789,"SP 791287",12064.3666809136,-5.82103178356744,"Baja, 2 a 10% reducción","EL ROSARIO I I","NO COSECHADO","SI"
"2020/2021","5750104",117.717258600853,115.236246320129,"REGION PRODUC. CENTRAL SUR",99.3494833236202,121.496255726081,9,894.145349912582,"SP 716161",12070.5902321406,-15.6032985269501,"Muy baja, >10% reducción","EL ROSARIO I I","NO COSECHADO","SI"
"2020/2021","3730205",122.12841163311,120.041668651322,"REGION PRODUC. CENTRAL SUR",113.095087521174,129.229201819795,17.71,2002.914,"RB 845210",14615.1878901013,-7.39657872491823,"Baja, 2 a 10% reducción","MORENAS FERNANDEZ","NO COSECHADO","SI"
"2020/2021","3730205",122.12841163311,120.041668651322,"REGION PRODUC. CENTRAL SUR",113.095087521174,129.229201819795,17.71,2002.914,"RB 845210",14615.1878901013,-7.39657872491823,"Baja, 2 a 10% reducción","MORENAS FERNANDEZ","NO COSECHADO","SI"
"2020/2021","3730301",108.519264179867,113.28919688026,"REGION PRODUC. CENTRAL SUR",106.750648004147,118.182588469202,19.29,2059.22,"SP 716161",12616.0679018947,-1.62977162542173,"Igual, -2 a 2% diferencia","MORENAS FERNANDEZ","NO COSECHADO","SI"
"2020/2021","3730301",108.519264179867,113.28919688026,"REGION PRODUC. CENTRAL SUR",106.750648004147,118.182588469202,19.29,2059.22,"SP 716161",12616.0679018947,-1.62977162542173,"Igual, -2 a 2% diferencia","MORENAS FERNANDEZ","NO COSECHADO","SI"
"2020/2021","3730302",124.037946040035,126.898975491081,"REGION PRODUC. CENTRAL SUR",117.824120143107,120.865215397658,34.34,4046.08028571429,"CG 00-033",14240.8376601362,-5.00961689169092,"Baja, 2 a 10% reducción","MORENAS FERNANDEZ","NO COSECHADO","SI"
"2020/2021","3730302",124.037946040035,126.898975491081,"REGION PRODUC. CENTRAL SUR",117.824120143107,120.865215397658,34.34,4046.08028571429,"CG 00-033",14240.8376601362,-5.00961689169092,"Baja, 2 a 10% reducción","MORENAS FERNANDEZ","NO COSECHADO","SI"
"2020/2021","3730303",117.543586005831,116.361439454183,"REGION PRODUC. CENTRAL SUR",113.547800149142,117.314134294566,13.41,1522.676,"SP 83-2847",13320.761875549,-3.39940782178473,"Baja, 2 a 10% reducción","MORENAS FERNANDEZ","NO COSECHADO","SI"
"2020/2021","3730303",117.543586005831,116.361439454183,"REGION PRODUC. CENTRAL SUR",113.547800149142,117.314134294566,13.41,1522.676,"SP 83-2847",13320.761875549,-3.39940782178473,"Baja, 2 a 10% reducción","MORENAS FERNANDEZ","NO COSECHADO","SI"
"2020/2021","3730304",126.498924731183,120.884028248925,"REGION PRODUC. CENTRAL SUR",129.512474008072,112.469348883772,48.19,6241.20612244898,"CP 722086",14566.1836240143,2.38227264246945,"Alto, 2 a 10% incremento","MORENAS FERNANDEZ","NO COSECHADO","SI"
"2020/2021","3730304",126.498924731183,120.884028248925,"REGION PRODUC. CENTRAL SUR",129.512474008072,112.469348883772,48.19,6241.20612244898,"CP 722086",14566.1836240143,2.38227264246945,"Alto, 2 a 10% incremento","MORENAS FERNANDEZ","NO COSECHADO","SI"
"2020/2021","3730306",122.788164794007,115.915043214113,"REGION PRODUC. CENTRAL SUR",120.771163748713,112.053060933929,9.71,1172.688,"SP 83-2847",13532.778570596,-1.64266731136392,"Igual, -2 a 2% diferencia","MORENAS FERNANDEZ","NO COSECHADO","SI"
"2020/2021","3730306",122.788164794007,115.915043214113,"REGION PRODUC. CENTRAL SUR",120.771163748713,112.053060933929,9.71,1172.688,"SP 83-2847",13532.778570596,-1.64266731136392,"Igual, -2 a 2% diferencia","MORENAS FERNANDEZ","NO COSECHADO","SI"
"2020/2021","3730307",130.897479674797,110.711974031613,"REGION PRODUC. CENTRAL SUR",128.018446955888,114.007100089052,27.43,3511.546,"CG 02-163",14595.0118953448,-2.19945618973087,"Baja, 2 a 10% reducción","MORENAS FERNANDEZ","NO COSECHADO","SI"
"2020/2021","3730307",130.897479674797,110.711974031613,"REGION PRODUC. CENTRAL SUR",128.018446955888,114.007100089052,27.43,3511.546,"CG 02-163",14595.0118953448,-2.19945618973087,"Baja, 2 a 10% reducción","MORENAS FERNANDEZ","NO COSECHADO","SI"
"2020/2021","3730403",123.603386960203,118.700447335952,"REGION PRODUC. CENTRAL SUR",127.539172932331,114.304532522558,26.6,3392.542,"CG 00-033",14578.3055403438,3.18420560222578,"Alto, 2 a 10% incremento","MORENAS FERNANDEZ","NO COSECHADO","SI"
"2020/2021","3730403",123.603386960203,118.700447335952,"REGION PRODUC. CENTRAL SUR",127.539172932331,114.304532522558,26.6,3392.542,"CG 00-033",14578.3055403438,3.18420560222578,"Alto, 2 a 10% incremento","MORENAS FERNANDEZ","NO COSECHADO","SI"
"2020/2021","3730404",122.878677900194,117.310495515941,"REGION PRODUC. CENTRAL SUR",129.006385591486,122.630622424874,24.43,3151.626,"CG 00-033",15820.1333618672,4.98679493953258,"Alto, 2 a 10% incremento","MORENAS FERNANDEZ","NO COSECHADO","SI"
"2020/2021","3730404",122.878677900194,117.310495515941,"REGION PRODUC. CENTRAL SUR",129.006385591486,122.630622424874,24.43,3151.626,"CG 00-033",15820.1333618672,4.98679493953258,"Alto, 2 a 10% incremento","MORENAS FERNANDEZ","NO COSECHADO","SI"
"2020/2021","4230101",96.1331826666695,118.037188701051,"REGION PRODUC. ORIENTAL CENTRO",98.8151661166648,120.42655758626,40.79,4030.67062589876,"VARIAS",11899.9702927444,2.78986233015374,"Alto, 2 a 10% incremento","LAS PILAS","NO COSECHADO","SI"
"2020/2021","4230102",93.33903007279,123.544311921187,"REGION PRODUC. ORIENTAL CENTRO",99.5897877864607,128.868594809176,47.47,4727.52722622329,"VARIAS",12833.9960093853,6.69683165637789,"Alto, 2 a 10% incremento","LAS PILAS","NO COSECHADO","SI"
"2020/2021","4230103",88.8687374666552,124.068205582229,"REGION PRODUC. ORIENTAL CENTRO",89.1998809584173,125.925737798552,9.48,845.614871485796,"CP 722086",11232.5608212317,0.372620902695247,"Igual, -2 a 2% diferencia","LAS PILAS","NO COSECHADO","SI"
"2020/2021","4840301",131.615019492375,130.146297799695,"REGION PRODUC. ORIENTAL CENTRO",96.5137402978813,112.652849242838,29.51,2848.12047619048,"SP 716161",10872.5478356397,-26.6696607498718,"Muy baja, >10% reducción","SANTA GREGORIA","NO COSECHADO","SI"
"2020/2021","4840302",123.478832934874,120.593241297916,"REGION PRODUC. ORIENTAL CENTRO",104.685590701095,114.186834261217,53.86,5638.36591516097,"CG 00-033",11953.7161949235,-15.2198087616286,"Muy baja, >10% reducción","SANTA GREGORIA","NO COSECHADO","SI"
"2020/2021","4840303",131.293002509494,126.413032871935,"REGION PRODUC. ORIENTAL CENTRO",103.874868374868,120.423790370184,56.98,5918.79,"VARIAS",12509.0053739057,-20.8831648378541,"Muy baja, >10% reducción","SANTA GREGORIA","NO COSECHADO","SI"
"2020/2021","4840304",119.129870325563,110.576391557927,"REGION PRODUC. ORIENTAL CENTRO",96.0483188599421,110.012051699513,44.91,4313.53,"SP 716161",10566.4726200712,-19.3751167549691,"Muy baja, >10% reducción","SANTA GREGORIA","NO COSECHADO","SI"
"2020/2021","4840401",150.22246835443,104.461030723269,"REGION PRODUC. ORIENTAL CENTRO",163.050632911392,98.3954456525931,23.7,3864.3,"SP 716161",16043.4396892538,8.53944466329472,"Alto, 2 a 10% incremento","SANTA GREGORIA","NO COSECHADO","SI"
"2020/2021","4840402",143.542004732928,98.9416631804895,"REGION PRODUC. ORIENTAL CENTRO",159.595672751859,103.215332294857,29.58,4720.84,"SP 716161",16472.7203959044,11.1839513798076,"Alto, 2 a 10% incremento","SANTA GREGORIA","NO COSECHADO","SI"
"2020/2021","4840403",141.726607783605,102.711442111148,"REGION PRODUC. ORIENTAL CENTRO",136.478056858957,104.53361691161,36.23,4944.6,"SP 716161",14266.5449125351,-3.70329256215729,"Baja, 2 a 10% reducción","SANTA GREGORIA","NO COSECHADO","SI"
"2020/2021","4840404",146.663548581774,105.272248838176,"REGION PRODUC. ORIENTAL CENTRO",136.897767048884,110.932562771941,33.14,4536.792,"SP 716161",15186.4201364888,-6.65862896904182,"Baja, 2 a 10% reducción","SANTA GREGORIA","NO COSECHADO","SI"
"2020/2021","4850101",111.872179364468,117.187313917038,"REGION PRODUC. ORIENTAL CENTRO",121.680783223342,118.486127943475,24.98,3039.58596491907,"MEX 79-431",14417.4848492631,8.76768819075049,"Alto, 2 a 10% incremento","LA BENDICION","NO COSECHADO","SI"
"2020/2021","4850101",111.872179364468,117.187313917038,"REGION PRODUC. ORIENTAL CENTRO",121.680783223342,118.486127943475,24.98,3039.58596491907,"MEX 79-431",14417.4848492631,8.76768819075049,"Alto, 2 a 10% incremento","LA BENDICION","NO COSECHADO","SI"
"2020/2021","4850102",124.080789525702,134.30203188141,"REGION PRODUC. ORIENTAL CENTRO",117.170103564424,131.451632464168,39.28,4602.44166801057,"CG 02-163",15402.2013895392,-5.5695051487781,"Baja, 2 a 10% reducción","LA BENDICION","NO COSECHADO","SI"
"2020/2021","4850102",124.080789525702,134.30203188141,"REGION PRODUC. ORIENTAL CENTRO",117.170103564424,131.451632464168,39.28,4602.44166801057,"CG 02-163",15402.2013895392,-5.5695051487781,"Baja, 2 a 10% reducción","LA BENDICION","NO COSECHADO","SI"
"2020/2021","3730405",116.800435019032,119.127911753007,"REGION PRODUC. CENTRAL SUR",83.6808278867102,127.867215507525,18.36,1536.38,"CG 00-033",10700.0344532381,-28.3557224139834,"Muy baja, >10% reducción","MORENAS FERNANDEZ","NO COSECHADO","SI"
"2020/2021","3730405",116.800435019032,119.127911753007,"REGION PRODUC. CENTRAL SUR",83.6808278867102,127.867215507525,18.36,1536.38,"CG 00-033",10700.0344532381,-28.3557224139834,"Muy baja, >10% reducción","MORENAS FERNANDEZ","NO COSECHADO","SI"
"2020/2021","3730406",124.896919233972,113.159921623498,"REGION PRODUC. CENTRAL SUR",121.099270072993,118.02886224913,12.33,1493.154,"CG 00-033",14293.2090659154,-3.04062676987635,"Baja, 2 a 10% reducción","MORENAS FERNANDEZ","NO COSECHADO","SI"
"2020/2021","3730406",124.896919233972,113.159921623498,"REGION PRODUC. CENTRAL SUR",121.099270072993,118.02886224913,12.33,1493.154,"CG 00-033",14293.2090659154,-3.04062676987635,"Baja, 2 a 10% reducción","MORENAS FERNANDEZ","NO COSECHADO","SI"
"2020/2021","3730407",104.832863187588,113.767210210841,"REGION PRODUC. CENTRAL SUR",130.521166892809,125.201450443416,14.74,1923.882,"CG 00-033",16341.4394085468,24.5040561939569,"Muy alto, >10% incremento","MORENAS FERNANDEZ","NO COSECHADO","SI"
"2020/2021","3730407",104.832863187588,113.767210210841,"REGION PRODUC. CENTRAL SUR",130.521166892809,125.201450443416,14.74,1923.882,"CG 00-033",16341.4394085468,24.5040561939569,"Muy alto, >10% incremento","MORENAS FERNANDEZ","NO COSECHADO","SI"
"2020/2021","3730408",104.104953967558,110.535278078537,"REGION PRODUC. CENTRAL SUR",130.424078583131,107.426846551567,49.6,6469.03429772329,"VARIAS",14011.0474765795,25.2813373547762,"Muy alto, >10% incremento","MORENAS FERNANDEZ","NO COSECHADO","SI"
"2020/2021","3730408",104.104953967558,110.535278078537,"REGION PRODUC. CENTRAL SUR",130.424078583131,107.426846551567,49.6,6469.03429772329,"VARIAS",14011.0474765795,25.2813373547762,"Muy alto, >10% incremento","MORENAS FERNANDEZ","NO COSECHADO","SI"
"2020/2021","3740101",98.7149349909535,120.507769369432,"REGION PRODUC. CENTRAL SUR",94.1301759530792,118.385647237545,27.28,2567.8712,"SP 716161",11143.6618047893,-4.64444315168164,"Baja, 2 a 10% reducción","AGROP. EL CONGO","NO COSECHADO","SI"
"2020/2021","3740101",98.7149349909535,120.507769369432,"REGION PRODUC. CENTRAL SUR",94.1301759530792,118.385647237545,27.28,2567.8712,"SP 716161",11143.6618047893,-4.64444315168164,"Baja, 2 a 10% reducción","AGROP. EL CONGO","NO COSECHADO","SI"
"2020/2021","3740102",98.9614420251419,118.081730294681,"REGION PRODUC. CENTRAL SUR",93.0704416761042,117.011530120839,26.49,2465.436,"SP 716161",10890.3147895432,-5.95282387613257,"Baja, 2 a 10% reducción","AGROP. EL CONGO","NO COSECHADO","SI"
"2020/2021","3740102",98.9614420251419,118.081730294681,"REGION PRODUC. CENTRAL SUR",93.0704416761042,117.011530120839,26.49,2465.436,"SP 716161",10890.3147895432,-5.95282387613257,"Baja, 2 a 10% reducción","AGROP. EL CONGO","NO COSECHADO","SI"
"2020/2021","3740103",114.268809465914,106.582402785501,"REGION PRODUC. CENTRAL SUR",88.9428359317001,114.182070588302,13.47,1198.06,"SP 716161",10155.6771706771,-22.1635052054767,"Muy baja, >10% reducción","AGROP. EL CONGO","NO COSECHADO","SI"
"2020/2021","3740103",114.268809465914,106.582402785501,"REGION PRODUC. CENTRAL SUR",88.9428359317001,114.182070588302,13.47,1198.06,"SP 716161",10155.6771706771,-22.1635052054767,"Muy baja, >10% reducción","AGROP. EL CONGO","NO COSECHADO","SI"
"2020/2021","3740104",102.333267619801,103.310664226423,"REGION PRODUC. CENTRAL SUR",86.1143695014663,114.490122400726,6.82,587.3,"SP 791287",9859.24470468421,-15.8490962866473,"Muy baja, >10% reducción","AGROP. EL CONGO","NO COSECHADO","SI"
"2020/2021","3740104",102.333267619801,103.310664226423,"REGION PRODUC. CENTRAL SUR",86.1143695014663,114.490122400726,6.82,587.3,"SP 791287",9859.24470468421,-15.8490962866473,"Muy baja, >10% reducción","AGROP. EL CONGO","NO COSECHADO","SI"
"2020/2021","3740105",100.149337410805,116.489745363696,"REGION PRODUC. CENTRAL SUR",99.2156233966137,114.754855642055,19.49,1933.7125,"CP 722086",11385.4745403149,-0.932321709090919,"Igual, -2 a 2% diferencia","AGROP. EL CONGO","NO COSECHADO","SI"
"2020/2021","3740105",100.149337410805,116.489745363696,"REGION PRODUC. CENTRAL SUR",99.2156233966137,114.754855642055,19.49,1933.7125,"CP 722086",11385.4745403149,-0.932321709090919,"Igual, -2 a 2% diferencia","AGROP. EL CONGO","NO COSECHADO","SI"
"2020/2021","4240101",132.075039413198,117.321635609664,"REGION PRODUC. CENTRAL SUR",113.888108198496,126.506860157812,21.56,2455.42761275958,"CP 722086",14407.6269775049,-13.7701501324594,"Muy baja, >10% reducción","RANCHO ALEGRE I I I","NO COSECHADO","SI"
"2020/2021","4240102",131.929804433943,126.501089723157,"REGION PRODUC. CENTRAL SUR",112.901614824006,126.201457091623,14.07,1588.52572057376,"CP 722086",14248.3482987867,-14.4229650696292,"Muy baja, >10% reducción","RANCHO ALEGRE I I I","NO COSECHADO","SI"
"2020/2021","4340101",139.095622407895,88.2554480373931,"REGION PRODUC. ORIENTAL CENTRO",155.654016019723,92.2073215826848,33.96,5286.0103840298,"MEX 79-431",14352.439910767,11.9043240363604,"Alto, 2 a 10% incremento","EL CHAMARRO","NO COSECHADO","SI"
"2020/2021","4340102",111.100329494679,130.288973840645,"REGION PRODUC. ORIENTAL CENTRO",131.538858159314,105.782525819176,15.23,2003.33680976635,"SP 716161",13914.5126594625,18.3964608904368,"Alto, 2 a 10% incremento","EL CHAMARRO","NO COSECHADO","SI"
"2020/2021","4900101",93.9569674635387,107.622599443056,"REGION PRODUC. ORIENTAL CENTRO",99.9683457561395,109.842941278908,28.99,2898.08234347048,"CP 722086",10980.8171326412,6.39801225484803,"Alto, 2 a 10% incremento","LAS FIANZAS","NO COSECHADO","SI"
"2020/2021","5180101",98.8167438293845,130.196672758594,"REGION PRODUC. CENTRAL SUR",134.46913027249,116.469471515432,26.79,3602.428,"CG 02-163",15661.5485379767,36.0792969505877,"Muy alto, >10% incremento","AGROP. EL CONGO I I","NO COSECHADO","SI"
"2020/2021","5180101",98.8167438293845,130.196672758594,"REGION PRODUC. CENTRAL SUR",134.46913027249,116.469471515432,26.79,3602.428,"CG 02-163",15661.5485379767,36.0792969505877,"Muy alto, >10% incremento","AGROP. EL CONGO I I","NO COSECHADO","SI"
"2020/2021","5180102",119.216456093135,132.552981806345,"REGION PRODUC. CENTRAL SUR",147.957695113056,121.908815098948,13.71,2028.5,"CG 02-163",18037.3472960041,24.1084494220055,"Muy alto, >10% incremento","AGROP. EL CONGO I I","NO COSECHADO","SI"
"2020/2021","5180103",128.597935262036,112.3273394208,"REGION PRODUC. CENTRAL SUR",111.11487817522,128.349020907148,19.29,2143.406,"CG 02-163",14261.4858220066,-13.5951304748333,"Muy baja, >10% reducción","AGROP. EL CONGO I I","NO COSECHADO","SI"
"2020/2021","5180104",114.282739949591,116.525300184657,"REGION PRODUC. CENTRAL SUR",149.758733205374,123.545189411354,10.42,1560.486,"CG 02-163",18501.9710598624,31.0423019884113,"Muy alto, >10% incremento","AGROP. EL CONGO I I","NO COSECHADO","SI"
"2020/2021","3740106",102.666270912035,108.024222701366,"REGION PRODUC. CENTRAL SUR",101.138527542373,117.598174849942,18.88,1909.4954,"CP 722086",11893.7062459937,-1.48806745982878,"Igual, -2 a 2% diferencia","AGROP. EL CONGO","NO COSECHADO","SI"
"2020/2021","3740106",102.666270912035,108.024222701366,"REGION PRODUC. CENTRAL SUR",101.138527542373,117.598174849942,18.88,1909.4954,"CP 722086",11893.7062459937,-1.48806745982878,"Igual, -2 a 2% diferencia","AGROP. EL CONGO","NO COSECHADO","SI"
"2020/2021","3740201",116.344856051443,125.175548029661,"REGION PRODUC. CENTRAL SUR",96.031652989449,123.742338664329,17.06,1638.3,"VARIAS",11883.1813267158,-17.4594767241043,"Muy baja, >10% reducción","AGROP. EL CONGO","NO COSECHADO","SI"
"2020/2021","3740201",116.344856051443,125.175548029661,"REGION PRODUC. CENTRAL SUR",96.031652989449,123.742338664329,17.06,1638.3,"VARIAS",11883.1813267158,-17.4594767241043,"Muy baja, >10% reducción","AGROP. EL CONGO","NO COSECHADO","SI"
"2020/2021","3740202",99.2065887488029,118.822904659582,"REGION PRODUC. CENTRAL SUR",112.085928338762,114.128360551866,12.28,1376.4152,"CP 722086",12792.1832422369,12.9823429596704,"Alto, 2 a 10% incremento","AGROP. EL CONGO","NO COSECHADO","SI"
"2020/2021","3740202",99.2065887488029,118.822904659582,"REGION PRODUC. CENTRAL SUR",112.085928338762,114.128360551866,12.28,1376.4152,"CP 722086",12792.1832422369,12.9823429596704,"Alto, 2 a 10% incremento","AGROP. EL CONGO","NO COSECHADO","SI"
"2020/2021","3740203",104.908113208884,128.505093868119,"REGION PRODUC. CENTRAL SUR",102.107621983914,115.461651149051,37.3,3808.6143,"CP 722086",11789.5146291658,-2.66947058650613,"Baja, 2 a 10% reducción","AGROP. EL CONGO","NO COSECHADO","SI"
